Country;Region;Technology;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021
American Samoa;Oceania;Solar;0;0;0;0;0;0;0;0;0;0;0;0.267;1.409;2.419;2.363;2.494;3.125;7.739;7.975;7.435;6.831;6.831
American Samoa;Oceania;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0.267;1.409;2.419;2.363;2.494;3.125;7.739;7.975;7.435;6.831;6.831
American Samoa;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
American Samoa;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;Oceania;Hydropower;16720;16933;16054;16490;16331;15612;16029;14517;12057;11869;13549;16807;14083;18270;18421;13445;15318;16285;16021;15967;15150;15200
Australia;Oceania;Renewable hydropower;16360;16563;15877;16274;16110;15309;15926;14339;11909;11802;13502;16694;13979;18116;18338;13324;15021;16037;15804;15602;14764;14761
Australia;Oceania;Pumped storage;360;370;177;216;221;303;103;178;148;67;47;113;104;154;83;121;297;248;217;365;386;439
Australia;Oceania;Marine;0;0;0;0;0;0;0;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0.001;0
Australia;Oceania;Wind;58;210;364;703;705;885;1713;2611;3093;3824;5052;6085;6970;7960;10252;11467;12199;12597;15164;17712;20396;24535
Australia;Oceania;Onshore wind energy;58;210;364;703;705;885;1713;2611;3093;3824;5052;6085;6970;7960;10252;11467;12199;12597;15164;17712;20396;24535
Australia;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;Oceania;Solar;38;44;50;59;69;79;91;109;127;160;389;1391;2325;3475;4010;5023;6209;8071;9930;14848;21034;27717
Australia;Oceania;Solar photovoltaic;38;44;50;58;68;78;90;105;123;156;386;1388;2322;3472;4007;5019;6205;8066;9925;14842;21028;27712
Australia;Oceania;Concentrated solar power;0;0;0;1;1;1;1;4;4;4;3;3;3;3;3;4;4;5;5;6;6;5
Australia;Oceania;Bioenergy;1134;1345;1583;1583;1799;3830;3911;3953;4596;2815;2777;2102;3043;3152;3511;3608;3722;3501;3518;3496;3351;3347
Australia;Oceania;Solid biofuels and renewable municipal waste;685;633;729;826;1058;3237;3268;3316;3737;1784;1761;1077;1419;1551;1876;2117;2451;2308;2264;2164;1998;1993
Australia;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;Oceania;Bagasse;662.266;611.992;703.797;798.586;1014.638;3100.765;3131.675;3177.64;3546.016;1501.607;1401.424;814.695;1170.428;1245.865;1466.478;1609.224;1810.267;1522.524;1491.131;1331.404;1191.748;1242.378
Australia;Oceania;Other solid biofuels;22.734;21.008;25.203;27.414;43.362;136.235;136.325;138.36;190.984;282.393;359.576;262.305;248.572;305.135;409.522;507.776;640.733;785.476;772.869;832.596;806.252;750.622
Australia;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Australia;Oceania;Biogas;449;712;854;757;741;593;643;637;859;1031;1016;1025;1624;1601;1635;1491;1271;1193;1254;1332;1353;1354
Australia;Oceania;Geothermal;0.1;0.1;0.1;0.1;0.1;0.1;1;1;1;1;1;1;1;1;1;1;0;1;0;0;0;0
Christmas Island;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Christmas Island;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Solar;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cocos (Keeling) Islands;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Wind;0;0;0;0.001;0.024;0.024;0.006;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Onshore wind energy;0;0;0;0.001;0.024;0.024;0.006;0.002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Solar;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.946;1.436;3.461;4.668;5.858;10.171;9.805;8.882;7.117
Cook Islands;Oceania;Solar photovoltaic;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.076;0.946;1.436;3.461;4.668;5.858;10.171;9.805;8.882;7.117
Cook Islands;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Cook Islands;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Hydropower;419.143;468.275;455.531;347.801;371.383;342.436;344.868;513.87;500.332;465.064;417.998;461.448;529.158;527.895;401.347;406.333;495.956;491.651;567.242;559.918;558.698;548.377
Fiji;Oceania;Renewable hydropower;419.143;468.275;455.531;347.801;371.383;342.436;344.868;513.87;500.332;465.064;417.998;461.448;529.158;527.895;401.347;406.333;495.956;491.651;567.242;559.918;558.698;548.377
Fiji;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Wind;0.1;0.1;0.1;0.1;0;0;0;3.351;4.604;7.211;6.42;4.977;6.809;5.348;4.269;5.674;3.632;2.083;2.558;3.419;1.136;0.293
Fiji;Oceania;Onshore wind energy;0.1;0.1;0.1;0.1;0;0;0;3.351;4.604;7.211;6.42;4.977;6.809;5.348;4.269;5.674;3.632;2.083;2.558;3.419;1.136;0.293
Fiji;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Solar;0.098;0.098;0.098;0.15;0.053;0.149;0.186;0.186;0.231;0.261;0.368;0.37;1.217;1.817;2.562;5.172;7.816;10.199;10.955;11.079;11.543;11.925
Fiji;Oceania;Solar photovoltaic;0.098;0.098;0.098;0.15;0.053;0.149;0.186;0.186;0.231;0.261;0.368;0.37;1.217;1.817;2.562;5.172;7.816;10.199;10.955;11.079;11.543;11.925
Fiji;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Bioenergy;93.355;80.435;106.901;94.076;104.323;102.177;112.178;84.698;88.611;71.398;66.791;73.497;61.148;58.032;81.373;70.238;47.018;66.021;84.127;94.119;110.73;96.741
Fiji;Oceania;Solid biofuels and renewable municipal waste;92.95;79.925;106.391;93.566;104.323;102.177;112.178;84.698;88.611;71.398;66.775;73.465;61.101;57.969;81.31;70.175;46.955;65.958;84.064;94.056;110.667;96.678
Fiji;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Bagasse;89.95;76.925;103.391;90.566;101.323;99.177;109.178;81.698;76.611;68.398;57.775;69.775;51;53.15;58.4;58.475;45.255;51.355;53.005;59.043;63.097;51.801
Fiji;Oceania;Other solid biofuels;3;3;3;3;3;3;3;3;12;3;9;3.69;10.101;4.819;22.91;11.7;1.7;14.603;31.059;35.013;47.57;44.877
Fiji;Oceania;Liquid biofuels;0.405;0.51;0.51;0.51;0;0;0;0;0;0;0.016;0.032;0.047;0.063;0.063;0.063;0.063;0.063;0.063;0.063;0.063;0.063
Fiji;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Fiji;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Hydropower;147.583;154.235;119.404;123.547;155.579;147.103;159.826;174.28;157.658;154.525;211;175;160;152;166.954;167.012;184.004;176.388;164.943;160.335;161.241;144.184
French Polynesia;Oceania;Renewable hydropower;147.583;154.235;119.404;123.547;155.579;147.103;159.826;174.28;157.658;154.525;211;175;160;152;166.954;167.012;184.004;176.388;164.943;160.335;161.241;144.184
French Polynesia;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Wind;0.065;0.065;0.065;0.065;0.095;0.071;0.095;0.138;0.34;0.285;0.266;0.113;0.093;0.092;0.077;0.078;0.078;0.078;0.078;0.078;0.078;0.078
French Polynesia;Oceania;Onshore wind energy;0.065;0.065;0.065;0.065;0.095;0.071;0.095;0.138;0.34;0.285;0.266;0.113;0.093;0.092;0.077;0.078;0.078;0.078;0.078;0.078;0.078;0.078
French Polynesia;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Solar;0.701;0.892;1.058;1.306;1.597;1.957;2.335;2.691;3.133;3.403;4.4;9.7;14;18;27.3;31.9;32.9;35.6;37.4;40;41.6;3.8
French Polynesia;Oceania;Solar photovoltaic;0.701;0.892;1.058;1.306;1.597;1.957;2.335;2.691;3.133;3.403;4.4;9.7;14;18;27.3;31.9;32.9;35.6;37.4;40;41.6;3.8
French Polynesia;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
French Polynesia;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.417;0.5;0.5;0.5;0.5;0.5
Guam;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.417;0.5;0.5;0.5;0.5;0.5
Guam;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Solar;0;0;0;0;0;0;0;0;0;0.082;0.164;0.245;0.573;1.473;2.618;30.88;66.343;62.632;74.198;77.197;80.197;83.197
Guam;Oceania;Solar photovoltaic;0;0;0;0;0;0;0;0;0;0.082;0.164;0.245;0.573;1.473;2.618;30.88;66.343;62.632;74.198;77.197;80.197;83.197
Guam;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Guam;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Solar;0.105;0.105;0.105;0.105;0.343;0.404;0.421;0.443;0.458;0.45;0.662;0.72;0.788;0.848;1.303;3.932;4.872;4.872;5.43;5.43;5.43;5.43
Kiribati;Oceania;Solar photovoltaic;0.105;0.105;0.105;0.105;0.343;0.404;0.421;0.443;0.458;0.45;0.662;0.72;0.788;0.848;1.303;3.932;4.872;4.872;5.43;5.43;5.43;5.43
Kiribati;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Kiribati;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.022;0.022;0.022;0.022
Marshall Islands;Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0.02;0.02;0.02;0.02;0.02;0.02;0.02;0.022;0.022;0.022;0.022
Marshall Islands;Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Solar;0.054;0.054;0.054;0.054;0.095;0.095;0.095;0.095;0.202;0.358;0.425;0.425;0.556;0.799;1.269;1.269;1.494;1.911;1.933;1.933;1.933;1.933
Marshall Islands;Oceania;Solar photovoltaic;0.054;0.054;0.054;0.054;0.095;0.095;0.095;0.095;0.202;0.358;0.425;0.425;0.556;0.799;1.269;1.269;1.494;1.911;1.933;1.933;1.933;1.933
Marshall Islands;Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Marshall Islands;Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Hydropower;3.609;3.609;3.609;0;0;0;0;0;0;0;0;0;0;0;0.635;1.27;1.27;1.27;1.27;1.27;1.27;1.27
Micronesia (Federated States of);Oceania;Renewable hydropower;3.609;3.609;3.609;0;0;0;0;0;0;0;0;0;0;0;0.635;1.27;1.27;1.27;1.27;1.27;1.27;1.27
Micronesia (Federated States of);Oceania;Pumped storage;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Marine;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Wind;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Onshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Offshore wind energy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Solar;0.143;0.143;0.143;0.143;0.143;0.143;0.143;0.257;0.336;0.755;0.755;0.755;0.755;0.978;1.62;1.855;2.867;2.924;2.746;3.161;3.161;3.161
Micronesia (Federated States of);Oceania;Solar photovoltaic;0.143;0.143;0.143;0.143;0.143;0.143;0.143;0.257;0.336;0.755;0.755;0.755;0.755;0.978;1.62;1.855;2.867;2.924;2.746;3.161;3.161;3.161
Micronesia (Federated States of);Oceania;Concentrated solar power;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Bioenergy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Solid biofuels and renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Renewable municipal waste;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Bagasse;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Other solid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Liquid biofuels;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Biogas;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Micronesia (Federated States of);Oceania;Geothermal;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nauru;Oceania;Hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Nauru;Oceania;Renewable hydropower;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
